Country,Location,Site,Latitude,Longitude,Lat_reg,Quadrat_number,CoralID,Genus,Morpho,Sampling_1,Area_1,Sampling_2,Area_2,Sampling_3,Area_3,Interval_days_12,Interval_days_23
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,28,1247,Porites,encrusting,6/17/2012,1.38,5/31/2013,1.86,4/12/2014,1.94,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1248,Porites,encrusting,6/17/2012,17.68,5/31/2013,15.4,4/12/2014,17.3,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1249,Porites,encrusting,6/17/2012,23.59,5/31/2013,27.88,4/12/2014,26.04,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1250,Porites,encrusting,6/17/2012,14.13,5/31/2013,22.75,4/12/2014,31.76,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1251,Porites,encrusting,6/17/2012,87.92,5/31/2013,98.15,4/12/2014,113.45,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1252,Porites,encrusting,6/17/2012,6.31,5/31/2013,8.1,4/12/2014,7.22,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,29,1253,Porites,encrusting,6/17/2012,3.04,5/31/2013,2.76,4/12/2014,2.92,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,30,1254,Porites,encrusting,6/17/2012,1.96,5/31/2013,6.55,4/12/2014,4.48,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,30,1255,Porites,encrusting,6/17/2012,2.14,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,30,1256,Porites,encrusting,6/17/2012,8.92,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,30,1257,Porites,encrusting,6/17/2012,31.85,5/31/2013,0,4/12/2014,0,348,316
Japan,Okinawa,Yomitan2,26.39496,127.71503,temperate,30,1258,Dipsastraea,encrusting,6/17/2012,0,5/31/2013,5.4,4/12/2014,4.09,348,316
